age,fnlwgt,marital_status,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,workclass_grouped,education_grouped,occupation_grouped,native_country_grouped
26,199143,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Private,High School,Blue-Collar,USA
30,275632,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Private,High School,Blue-Collar,USA
26,169727,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Support,USA
38,318912,Divorced,Own-child,Black,Male,0,0,52,<=50K,Government,Some College,White-Collar,USA
50,237356,Married-civ-spouse,Husband,White,Male,7298,0,40,>50K,Government,Some College,Service,USA
39,118286,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Private,Some College,Sales,USA
70,132670,Married-civ-spouse,Husband,White,Male,9386,0,4,>50K,Private,Advanced,Sales,USA
40,153372,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Private,Some College,Sales,USA
29,130438,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
20,105312,Never-married,Own-child,White,Female,0,0,18,<=50K,Private,Some College,Sales,USA
49,195727,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Self-Employed,High School,Sales,USA
47,208407,Married-civ-spouse,Husband,White,Male,0,2002,30,<=50K,Self-Employed,Bachelors,White-Collar,USA
38,149347,Divorced,Not-in-family,White,Male,0,0,60,<=50K,Private,Some College,Sales,USA
34,174789,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Self-Employed,High School,Sales,USA
28,274690,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Private,Bachelors,White-Collar,USA
31,127595,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,White-Collar,USA
30,398827,Married-AF-spouse,Husband,White,Male,0,0,60,<=50K,Private,High School,White-Collar,USA
25,108505,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
30,255885,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Private,Some College,Sales,USA
38,214008,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Self-Employed,High School,White-Collar,USA
32,349365,Married-civ-spouse,Husband,Black,Male,0,0,65,<=50K,Private,Some College,Sales,USA
56,28297,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
30,155343,Married-civ-spouse,Husband,White,Male,5013,0,40,<=50K,Private,High School,Blue-Collar,USA
21,143604,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,High School,White-Collar,USA
18,215190,Never-married,Own-child,White,Female,0,0,20,<=50K,Private,Dropout,Sales,USA
26,259585,Never-married,Not-in-family,White,Male,0,0,24,<=50K,Private,Some College,Sales,USA
63,158609,Widowed,Not-in-family,White,Female,0,0,20,<=50K,Private,Dropout,Blue-Collar,USA
23,170482,Never-married,Own-child,White,Male,0,0,45,<=50K,Private,Some College,Sales,USA
28,257283,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
28,104870,Never-married,Not-in-family,Black,Female,0,0,48,<=50K,Private,Some College,Service,USA
41,192712,Never-married,Other-relative,White,Female,0,0,40,<=50K,Private,High School,White-Collar,USA
22,324685,Never-married,Not-in-family,White,Female,0,0,32,<=50K,Private,Dropout,Sales,USA
56,571017,Married-civ-spouse,Wife,White,Female,0,0,15,<=50K,Government,Some College,White-Collar,USA
49,268234,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,High School,Service,USA
42,227397,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Private,Bachelors,White-Collar,USA
36,113481,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
48,169515,Divorced,Not-in-family,Black,Female,0,0,43,>50K,Government,Bachelors,Service,USA
46,203785,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,Sales,USA
25,378322,Never-married,Not-in-family,White,Male,0,2001,50,<=50K,Private,High School,Blue-Collar,USA
18,195981,Widowed,Own-child,White,Male,0,0,40,<=50K,Private,High School,Service,USA
19,552354,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,USA
29,225654,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,Unemployed,High School,Service,USA
19,142738,Never-married,Own-child,White,Female,14084,0,20,>50K,Private,Some College,White-Collar,USA
21,221955,Never-married,Unmarried,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,North America
24,201145,Never-married,Not-in-family,White,Male,0,0,65,<=50K,Private,High School,Blue-Collar,USA
37,218955,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Service,USA
58,174864,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,Self-Employed,High School,Sales,USA
40,103789,Divorced,Unmarried,Black,Female,0,0,32,<=50K,Private,Some College,White-Collar,USA
36,241126,Divorced,Unmarried,White,Male,0,0,40,<=50K,Private,Some College,Support,USA
52,146711,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Private,Bachelors,White-Collar,USA
25,178960,Never-married,Unmarried,White,Female,0,0,40,<=50K,Private,Dropout,Service,USA
29,37429,Married-civ-spouse,Wife,White,Female,0,0,30,<=50K,Self-Employed,High School,Service,USA
41,99373,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
53,117932,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
66,129476,Married-civ-spouse,Husband,White,Male,0,0,6,<=50K,Private,Bachelors,Service,USA
23,447488,Never-married,Other-relative,White,Male,0,0,35,<=50K,Private,Dropout,Blue-Collar,North America
24,160398,Never-married,Own-child,White,Male,0,0,30,<=50K,Private,Dropout,Blue-Collar,USA
38,101426,Never-married,Unmarried,Black,Male,0,0,40,<=50K,Government,High School,Service,USA
42,248876,Divorced,Unmarried,White,Male,0,0,55,<=50K,Self-Employed,Some College,Blue-Collar,USA
47,308241,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Self-Employed,High School,Sales,USA
35,184655,Married-civ-spouse,Husband,White,Male,0,0,62,<=50K,Self-Employed,High School,Sales,USA
17,212125,Never-married,Own-child,White,Female,0,0,20,<=50K,Private,Dropout,Blue-Collar,USA
63,45912,Widowed,Other-relative,White,Female,0,0,40,<=50K,Private,High School,Service,USA
31,40909,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Government,Some College,Support,USA
27,198197,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Private,Bachelors,Support,USA
56,238405,Widowed,Not-in-family,White,Female,0,0,40,<=50K,Government,High School,White-Collar,USA
23,265356,Never-married,Unmarried,White,Male,0,0,40,<=50K,Private,Bachelors,White-Collar,USA
24,165064,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
48,183486,Divorced,Unmarried,White,Female,0,0,56,>50K,Government,Some College,White-Collar,USA
32,343872,Married-civ-spouse,Husband,Black,Male,0,0,35,<=50K,Self-Employed,Some College,Blue-Collar,Other
29,145592,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,Central America
27,115438,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
38,204501,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,Private,Bachelors,White-Collar,USA
35,225750,Divorced,Unmarried,White,Female,0,0,32,<=50K,Private,Bachelors,White-Collar,USA
27,134890,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
22,302347,Never-married,Own-child,White,Male,4416,0,40,<=50K,Unemployed,High School,Blue-Collar,USA
27,704108,Never-married,Not-in-family,White,Male,0,0,50,<=50K,Private,Bachelors,White-Collar,USA
28,258364,Divorced,Unmarried,White,Female,0,0,40,<=50K,Private,Some College,White-Collar,USA
46,362835,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Some College,White-Collar,Europe
27,130807,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Support,USA
38,65624,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Private,High School,White-Collar,USA
30,363032,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Government,High School,Service,USA
45,371886,Never-married,Not-in-family,White,Male,0,0,46,<=50K,Private,Bachelors,White-Collar,USA
33,236304,Married-civ-spouse,Husband,Black,Male,0,0,60,>50K,Private,Bachelors,White-Collar,USA
56,340171,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
43,193882,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Private,Some College,Blue-Collar,USA
53,124993,Married-civ-spouse,Husband,White,Male,0,0,43,>50K,Private,High School,White-Collar,USA
35,195946,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Private,Some College,Service,Asia
47,48195,Married-civ-spouse,Husband,White,Male,0,0,72,<=50K,Government,Bachelors,White-Collar,USA
47,274883,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
52,93127,Married-civ-spouse,Husband,White,Male,0,0,32,<=50K,Private,Dropout,Service,USA
39,75891,Divorced,Unmarried,White,Female,0,0,40,<=50K,Private,Bachelors,Support,USA
40,105862,Divorced,Unmarried,White,Female,5455,0,40,<=50K,Government,Bachelors,White-Collar,USA
69,148694,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
33,152744,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,Private,Some College,White-Collar,USA
56,659558,Widowed,Unmarried,Black,Female,0,0,40,<=50K,Private,Dropout,Service,USA
20,141481,Married-civ-spouse,Other-relative,White,Female,0,0,50,<=50K,Private,Dropout,Sales,USA
58,129632,Never-married,Not-in-family,White,Female,0,0,4,<=50K,Private,High School,Blue-Collar,USA
40,301007,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Self-Employed,Bachelors,White-Collar,USA
23,249277,Never-married,Own-child,Black,Male,0,0,75,<=50K,Private,High School,White-Collar,USA
48,207982,Never-married,Unmarried,Black,Female,0,0,40,<=50K,Private,Some College,Service,USA
18,391257,Never-married,Not-in-family,White,Female,0,0,16,<=50K,Government,Some College,White-Collar,USA
52,200419,Separated,Not-in-family,White,Female,0,0,50,<=50K,Private,Some College,White-Collar,USA
34,159255,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Private,High School,White-Collar,USA
60,148492,Married-civ-spouse,Husband,White,Male,0,1485,50,>50K,Self-Employed,High School,Blue-Collar,USA
60,167670,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,Private,Bachelors,White-Collar,USA
26,181666,Never-married,Own-child,White,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
24,116968,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Private,Bachelors,White-Collar,USA
20,132139,Never-married,Own-child,White,Male,0,0,30,<=50K,Private,Dropout,Blue-Collar,USA
23,180837,Never-married,Own-child,Black,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
42,218302,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,Private,High School,Sales,USA
68,40956,Married-civ-spouse,Husband,White,Male,0,0,25,<=50K,Self-Employed,Bachelors,Blue-Collar,USA
31,264351,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,North America
36,52870,Married-civ-spouse,Husband,White,Male,4386,0,50,>50K,Self-Employed,Bachelors,White-Collar,USA
50,167886,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,Sales,USA
21,243890,Never-married,Other-relative,Black,Male,0,0,40,<=50K,Private,High School,Service,USA
62,101475,Widowed,Not-in-family,White,Female,0,0,40,<=50K,Government,Some College,White-Collar,USA
50,175029,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,Some College,White-Collar,USA
19,341631,Never-married,Other-relative,White,Female,0,0,25,<=50K,Self-Employed,High School,Blue-Collar,USA
24,198914,Never-married,Unmarried,Black,Male,0,0,25,<=50K,Private,High School,Sales,USA
34,173730,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Private,Bachelors,White-Collar,USA
22,401762,Never-married,Not-in-family,White,Female,0,0,55,<=50K,Private,High School,White-Collar,USA
53,285621,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Private,Advanced,White-Collar,USA
25,191921,Never-married,Own-child,White,Male,0,0,25,<=50K,Government,Bachelors,Blue-Collar,USA
26,31558,Married-civ-spouse,Husband,White,Male,0,0,90,>50K,Private,Bachelors,White-Collar,USA
37,234807,Divorced,Unmarried,White,Female,0,0,37,<=50K,Private,High School,White-Collar,USA
19,153019,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,High School,White-Collar,USA
25,236977,Separated,Own-child,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,North America
36,81896,Never-married,Not-in-family,White,Female,0,0,45,<=50K,Private,Bachelors,White-Collar,USA
29,90956,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Government,High School,Service,USA
33,59944,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
27,372500,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Private,Dropout,Blue-Collar,North America
56,247119,Widowed,Unmarried,Other,Female,0,0,40,<=50K,Private,Dropout,Blue-Collar,Central America
28,126060,Married-civ-spouse,Wife,White,Female,99999,0,36,>50K,Private,High School,White-Collar,USA
21,298342,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,Some College,Service,USA
59,140363,Married-civ-spouse,Husband,White,Male,0,0,42,>50K,Private,High School,Blue-Collar,USA
22,324637,Never-married,Not-in-family,White,Male,0,0,42,<=50K,Private,Some College,Sales,USA
50,139296,Never-married,Unmarried,White,Male,0,0,40,<=50K,Government,Dropout,Blue-Collar,USA
32,233838,Married-civ-spouse,Husband,Black,Male,0,0,50,<=50K,Private,High School,Blue-Collar,USA
46,177633,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Private,High School,Blue-Collar,USA
26,195734,Never-married,Own-child,White,Female,2354,0,40,<=50K,Private,High School,White-Collar,USA
27,251905,Never-married,Own-child,White,Male,0,0,50,<=50K,Private,Some College,White-Collar,USA
35,129597,Married-civ-spouse,Husband,White,Male,0,0,46,<=50K,Private,Some College,Sales,USA
35,208358,Married-civ-spouse,Husband,White,Male,0,0,37,>50K,Private,Bachelors,White-Collar,USA
39,223792,Married-civ-spouse,Husband,White,Male,0,0,72,<=50K,Private,High School,Blue-Collar,USA
28,105422,Never-married,Not-in-family,White,Male,0,0,50,<=50K,Private,Some College,Blue-Collar,USA
38,218188,Never-married,Own-child,White,Female,0,0,25,<=50K,Private,Some College,Service,USA
39,125550,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Private,High School,White-Collar,USA
49,79436,Married-civ-spouse,Husband,White,Male,0,0,48,<=50K,Private,High School,Blue-Collar,USA
31,103651,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Private,Bachelors,White-Collar,USA
23,219122,Never-married,Own-child,White,Male,0,0,40,<=50K,Government,Some College,Service,USA
31,93106,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Private,Some College,White-Collar,USA
34,94413,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Private,High School,Blue-Collar,USA
44,257395,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Some College,White-Collar,USA
51,169182,Widowed,Not-in-family,White,Female,0,0,45,<=50K,Government,Dropout,Service,Central America
55,90290,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
41,180138,Never-married,Not-in-family,White,Male,0,0,50,<=50K,Private,High School,Sales,USA
50,221532,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Some College,Blue-Collar,USA
29,250967,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Blue-Collar,USA
50,356619,Married-civ-spouse,Husband,White,Male,0,0,48,>50K,Government,High School,White-Collar,USA
42,82161,Widowed,Unmarried,White,Male,0,0,35,<=50K,Self-Employed,Dropout,Blue-Collar,USA
36,97136,Never-married,Unmarried,Black,Female,0,0,40,<=50K,Government,Bachelors,White-Collar,USA
19,179422,Never-married,Not-in-family,White,Female,0,0,35,<=50K,Private,High School,Service,USA
20,138768,Never-married,Own-child,White,Male,0,0,30,<=50K,Private,High School,Blue-Collar,USA
17,80077,Never-married,Own-child,White,Female,0,0,20,<=50K,Private,Dropout,Service,USA
35,223514,Married-civ-spouse,Wife,Black,Female,0,0,40,<=50K,Private,Bachelors,White-Collar,USA
37,48779,Never-married,Not-in-family,White,Male,0,0,50,<=50K,Private,High School,White-Collar,USA
23,267843,Never-married,Own-child,Black,Female,0,0,32,<=50K,Government,Bachelors,White-Collar,USA
18,210574,Never-married,Own-child,White,Female,0,0,20,<=50K,Private,High School,Sales,USA
55,89182,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Private,Dropout,Blue-Collar,Europe
32,103642,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,Self-Employed,High School,White-Collar,USA
36,224886,Married-civ-spouse,Husband,White,Male,2407,0,40,<=50K,Self-Employed,Bachelors,White-Collar,USA
26,176756,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,Sales,USA
40,271665,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Private,Some College,Support,USA
38,85399,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Private,High School,Blue-Collar,USA
41,175883,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
22,283029,Never-married,Own-child,White,Male,0,0,54,<=50K,Private,Dropout,Blue-Collar,USA
27,101709,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K,Private,High School,Sales,USA
56,93211,Widowed,Unmarried,White,Female,0,0,40,<=50K,Private,High School,Service,North America
19,191140,Never-married,Own-child,White,Male,0,0,20,<=50K,Self-Employed,Some College,Service,USA
37,433491,Never-married,Own-child,White,Male,0,0,40,<=50K,Private,High School,Service,USA
33,194901,Never-married,Not-in-family,White,Male,0,0,45,<=50K,Private,High School,Blue-Collar,USA
31,463601,Never-married,Other-relative,Black,Male,0,0,40,<=50K,Private,High School,Blue-Collar,USA
59,32855,Married-civ-spouse,Husband,White,Male,0,0,70,<=50K,Self-Employed,Dropout,Blue-Collar,USA
47,126754,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Government,Advanced,White-Collar,USA
67,330144,Married-civ-spouse,Husband,White,Male,0,0,48,>50K,Self-Employed,Advanced,Sales,USA
62,67928,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Dropout,Blue-Collar,North America
56,176538,Never-married,Not-in-family,White,Female,0,0,45,<=50K,Government,Some College,White-Collar,USA
28,179008,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Private,Some College,White-Collar,USA
51,114927,Married-civ-spouse,Husband,White,Male,7298,0,40,>50K,Private,Some College,Support,USA
26,182308,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Private,Some College,White-Collar,USA
29,351902,Divorced,Not-in-family,White,Male,0,0,34,<=50K,Private,High School,Sales,USA
25,166415,Never-married,Unmarried,White,Male,0,0,52,<=50K,Private,High School,Blue-Collar,USA
